SAMPLE_ID RGB_R RGB_G RGB_B XYZ_X XYZ_Y XYZ_Z SPEC_370 SPEC_373 SPEC_377 SPEC_380 SPEC_383 SPEC_387 SPEC_390 SPEC_393 SPEC_397 SPEC_400 SPEC_403 SPEC_407 SPEC_410 SPEC_413 SPEC_417 SPEC_420 SPEC_423 SPEC_427 SPEC_430 SPEC_433 SPEC_437 SPEC_440 SPEC_443 SPEC_447 SPEC_450 SPEC_453 SPEC_457 SPEC_460 SPEC_463 SPEC_467 SPEC_470 SPEC_473 SPEC_477 SPEC_480 SPEC_483 SPEC_487 SPEC_490 SPEC_493 SPEC_497 SPEC_500 SPEC_503 SPEC_507 SPEC_510 SPEC_513 SPEC_517 SPEC_520 SPEC_523 SPEC_527 SPEC_530 SPEC_533 SPEC_537 SPEC_540 SPEC_543 SPEC_547 SPEC_550 SPEC_553 SPEC_557 SPEC_560 SPEC_563 SPEC_567 SPEC_570 SPEC_573 SPEC_577 SPEC_580 SPEC_583 SPEC_587 SPEC_590 SPEC_593 SPEC_597 SPEC_600 SPEC_603 SPEC_607 SPEC_610 SPEC_613 SPEC_617 SPEC_620 SPEC_623 SPEC_627 SPEC_630 SPEC_633 SPEC_637 SPEC_640 SPEC_643 SPEC_647 SPEC_650 SPEC_653 SPEC_657 SPEC_660 SPEC_663 SPEC_667 SPEC_670 SPEC_673 SPEC_677 SPEC_680 SPEC_683 SPEC_687 SPEC_690 SPEC_693 SPEC_697 SPEC_700 SPEC_703 SPEC_707 SPEC_710 SPEC_713 SPEC_717 SPEC_720 SPEC_723 SPEC_727 SPEC_730 
END_DATA_FORMAT

NUMBER_OF_SETS 787
BEGIN_DATA
7 96.86275 0.00000 0.00000 33.31788 17.04795 1.621375 0.000694408 0.00126103 0.000720568 0.0000878481 0.000160907 0.000819153 0.000499449 3.30268e-07 0.000872483 0.00143681 0.0000462170 0.0000207383 0.000670297 0.000487635 0.00144521 0.00309976 0.00503511 0.00797783 0.0129977 0.0206729 0.0326017 0.0458768 0.0551927 0.0546406 0.0462064 0.0342144 0.0238029 0.0167479 0.0127756 0.0101869 0.00828643 0.00706181 0.00693393 0.00693356 0.00709314 0.00725461 0.00730645 0.00773919 0.00790126 0.00861320 0.00971017 0.00999000 0.00998705 0.0100038 0.0107606 0.0118139 0.0127682 0.0131697 0.0127968 0.0125320 0.0115313 0.0103146 0.00898225 0.00797976 0.00725235 0.00677693 0.00668220 0.00715201 0.00824793 0.0107261 0.0177932 0.0341923 0.0653072 0.116548 0.192406 0.292823 0.408875 0.530877 0.656769 0.778011 0.875162 0.943415 0.994223 1.033055 1.056215 1.063838 1.063551 1.060903 1.053328 1.036495 1.012051 0.976460 0.930415 0.884243 0.844198 0.803493 0.756013 0.704427 0.656671 0.611013 0.564100 0.517412 0.475488 0.438566 0.403822 0.367508 0.331122 0.299114 0.270823 0.248406 0.227588 0.203894 0.180919 0.160495 0.141629 0.126769 0.115837 0.104622 0.0902689 
8 97.25490 0.00000 0.00000 33.67803 17.23868 1.655411 0.000917727 0.00248921 0.00165932 0.000225238 0.0000369157 0.000558155 4.03259e-06 -0.000245463 0.000589659 0.00105417 0.00135601 0.00148204 0.000856700 0.00101135 0.00198462 0.00329956 0.00524833 0.00811990 0.0134225 0.0217971 0.0331107 0.0463203 0.0560165 0.0555638 0.0464853 0.0344717 0.0241004 0.0175245 0.0134939 0.0106949 0.00872416 0.00755615 0.00728173 0.00697227 0.00681240 0.00732256 0.00771397 0.00794877 0.00818269 0.00913846 0.00965064 0.00938681 0.00982971 0.0107979 0.0116638 0.0122178 0.0130523 0.0134772 0.0133999 0.0128697 0.0118482 0.0105934 0.00951248 0.00849644 0.00747352 0.00661304 0.00655720 0.00746231 0.00874777 0.0113817 0.0190377 0.0350940 0.0656699 0.117425 0.193996 0.295465 0.412881 0.536588 0.664582 0.786937 0.884373 0.952589 1.004052 1.043864 1.067024 1.074727 1.074934 1.071891 1.063472 1.046971 1.023120 0.987760 0.941656 0.894741 0.853364 0.812523 0.765129 0.714279 0.665772 0.618725 0.569829 0.522440 0.481416 0.444172 0.409142 0.372029 0.334691 0.302653 0.274848 0.251250 0.230192 0.206576 0.183727 0.162712 0.145161 0.128983 0.115335 0.104740 0.0933487 
9 0.00000 0.00000 0.784314 0.241915 0.220469 0.425156 0.000260876 0.00101339 0.000714331 0.000658083 0.000674889 0.000537094 0.000473560 0.000832482 0.00116002 0.00122064 0.00116944 0.00151843 0.000903878 0.000143454 0.000603804 0.00104500 0.00138420 0.00215875 0.00351495 0.00496376 0.00746860 0.0104066 0.0128701 0.0134118 0.0123280 0.0102023 0.00764143 0.00539975 0.00402475 0.00304357 0.00257205 0.00218414 0.00202420 0.00179508 0.00167446 0.00181663 0.00189454 0.00192557 0.00218033 0.00304970 0.00351441 0.00304886 0.00277875 0.00333774 0.00386787 0.00381530 0.00404288 0.00423316 0.00399839 0.00390878 0.00373881 0.00354620 0.00339911 0.00341018 0.00317139 0.00290676 0.00265888 0.00281420 0.00285304 0.00269188 0.00218204 0.00193230 0.00224835 0.00259340 0.00247321 0.00252450 0.00284740 0.00258212 0.00276660 0.00324074 0.00297461 0.00247656 0.00292300 0.00309611 0.00277332 0.00255949 0.00232001 0.00266120 0.00303726 0.00323312 0.00265900 0.00201928 0.00246134 0.00248499 0.00226502 0.00224049 0.00204446 0.00222272 0.00280671 0.00244295 0.00210708 0.00200426 0.00170655 0.00165654 0.00118930 0.000670771 0.000346754 0.000313654 -0.000144577 -0.000179436 0.00125358 0.00120473 -0.000369203 -0.000262705 -0.000237725 -0.0000835605 0.00207157 0.000905699 -0.000594491 
10 0.00000 18.03922 0.00000 0.844076 1.389272 0.501194 0.000662399 0.00133307 0.00103524 0.000212267 0.000319347 0.000689224 0.000345127 0.000321708 0.000458440 0.000311681 0.000768013 0.000646607 0.0000410105 -0.000331027 0.000246998 0.000496294 0.000780179 0.00133584 0.00274474 0.00488515 0.00732688 0.0101997 0.0124120 0.0127820 0.0119018 0.00975115 0.00770861 0.00551165 0.00396359 0.00327962 0.00313309 0.00286780 0.00310061 0.00357820 0.00431582 0.00554374 0.00687524 0.00859402 0.0105562 0.0130006 0.0157468 0.0178158 0.0197352 0.0222039 0.0247440 0.0266697 0.0284716 0.0298092 0.0305275 0.0309743 0.0312941 0.0315711 0.0313334 0.0306702 0.0290049 0.0275564 0.0261082 0.0248750 0.0234437 0.0218757 0.0207344 0.0195307 0.0181653 0.0168746 0.0157554 0.0146566 0.0136186 0.0122416 0.0108686 0.00996502 0.00854347 0.00699163 0.00604844 0.00521948 0.00438154 0.00375961 0.00334404 0.00319540 0.00315816 0.00316235 0.00237594 0.00184823 0.00216026 0.00245017 0.00242279 0.00150103 0.000980570 0.00217931 0.00222980 0.00171831 0.00101007 0.00129105 0.00173796 0.00154675 0.00163122 0.00104803 0.0000428921 -0.000330332 0.000100962 -0.000419893 0.0000274032 0.000348748 0.000412766 0.00100074 0.000794183 0.000764283 0.00189198 0.00148001 0.000358028 
11 0.00000 96.86275 0.00000 35.73856 67.40202 6.122865 -0.00102247 0.000786020 0.00171859 -0.000302948 -0.000274591 0.00199306 0.00212273 0.00144318 0.00165530 0.00223094 0.00174612 0.00153950 0.00155491 0.000989691 0.00145051 0.00250619 0.00226443 0.00316887 0.00470290 0.00636331 0.00960778 0.0141840 0.0186234 0.0198714 0.0179796 0.0152008 0.0125375 0.0109409 0.0129654 0.0195117 0.0322405 0.0540517 0.0850762 0.124006 0.170753 0.224561 0.289029 0.371277 0.469678 0.581633 0.707857 0.837357 0.963794 1.090278 1.208642 1.309451 1.394357 1.461123 1.511060 1.554042 1.582137 1.583804 1.567238 1.535508 1.483779 1.420604 1.357241 1.287420 1.204288 1.118652 1.042032 0.970322 0.898190 0.829652 0.767984 0.707831 0.640827 0.566877 0.493744 0.420191 0.345300 0.273540 0.208713 0.154328 0.112694 0.0822701 0.0597919 0.0440711 0.0345869 0.0284268 0.0232107 0.0191527 0.0170205 0.0145968 0.0133591 0.0125473 0.0109148 0.0102787 0.0105169 0.0109748 0.0110103 0.0114807 0.0115100 0.0134951 0.0157902 0.0178502 0.0186764 0.0199136 0.0219643 0.0252267 0.0256520 0.0247698 0.0258088 0.0256377 0.0243863 0.0222685 0.0233482 0.0234916 0.0211534 
12 0.00000 98.82353 0.00000 38.03745 71.76589 6.479099 0.00145129 0.00196700 0.00266787 0.00163662 0.00222057 0.00245500 0.00186621 0.00249562 0.00228532 0.00215962 0.00242166 0.00180221 0.00161079 0.00210610 0.00205739 0.00212368 0.00257804 0.00291023 0.00406449 0.00649427 0.00970871 0.0145551 0.0183309 0.0194470 0.0179876 0.0144626 0.0117741 0.0113699 0.0136765 0.0203818 0.0337416 0.0570633 0.0911306 0.132972 0.181829 0.238580 0.307506 0.396283 0.501360 0.620500 0.754669 0.892079 1.025295 1.159464 1.286660 1.394062 1.484154 1.555130 1.608867 1.655175 1.685424 1.686880 1.668000 1.633696 1.579013 1.512466 1.445099 1.370457 1.282091 1.191976 1.111430 1.034622 0.958490 0.884838 0.817602 0.752499 0.680794 0.603153 0.525306 0.447778 0.368256 0.291759 0.222293 0.164541 0.119804 0.0853687 0.0616892 0.0463656 0.0362138 0.0300986 0.0248127 0.0201525 0.0177227 0.0155390 0.0138117 0.0120510 0.0103843 0.00954850 0.00968368 0.00987953 0.0103787 0.0113032 0.0122424 0.0124726 0.0134779 0.0153752 0.0181489 0.0211736 0.0232803 0.0248358 0.0264668 0.0274147 0.0286050 0.0273476 0.0254726 0.0254143 0.0259228 0.0251576 0.0232764 
13 0.00000 97.64706 0.00000 36.69105 69.20252 6.260853 0.00145777 0.00141929 0.000536602 -0.000303149 0.000956109 0.00157687 0.00158908 0.000928176 0.000774301 0.00119085 0.00143066 0.00225326 0.00124989 0.00112153 0.00123220 0.00141577 0.00167905 0.00262835 0.00377763 0.00646774 0.00983391 0.0145576 0.0191073 0.0196304 0.0176772 0.0143894 0.0117447 0.0105892 0.0131780 0.0201219 0.0327826 0.0549787 0.0875648 0.128044 0.175676 0.230962 0.297154 0.381370 0.482721 0.597934 0.727076 0.860234 0.989409 1.118776 1.240579 1.343746 1.430387 1.499164 1.550583 1.595089 1.624361 1.626087 1.608998 1.576614 1.523235 1.459104 1.394112 1.322435 1.236404 1.148857 1.070336 0.995857 0.922759 0.853505 0.789659 0.726024 0.657155 0.582184 0.506632 0.431304 0.354813 0.280463 0.213545 0.158493 0.115897 0.0836598 0.0614498 0.0464070 0.0360665 0.0284751 0.0241056 0.0211098 0.0188773 0.0159250 0.0127791 0.0110785 0.00979023 0.0104497 0.00989748 0.00979557 0.0106925 0.0110233 0.0110255 0.0118429 0.0126559 0.0153121 0.0185359 0.0211849 0.0219162 0.0239552 0.0273819 0.0268694 0.0263768 0.0257975 0.0250038 0.0236880 0.0237933 0.0221857 0.0196233 
14 0.00000 0.00000 5.098039 0.252760 0.228536 0.474319 0.00148522 0.00148253 0.000738785 -0.000306796 -0.000225680 0.000105855 0.000368093 0.000628719 0.000762268 0.000669653 0.000413509 0.000610086 0.000427799 0.000226145 0.000871868 0.00156270 0.00165901 0.00230705 0.00344543 0.00523221 0.00805638 0.0116880 0.0147722 0.0152252 0.0138260 0.0112364 0.00840299 0.00626786 0.00469706 0.00376719 0.00309086 0.00252737 0.00213067 0.00182655 0.00166365 0.00164137 0.00177156 0.00224048 0.00263873 0.00329550 0.00364827 0.00318842 0.00295052 0.00355749 0.00416578 0.00418666 0.00428193 0.00432043 0.00418055 0.00410525 0.00375906 0.00350939 0.00352019 0.00373108 0.00338086 0.00292173 0.00283315 0.00253132 0.00260230 0.00276739 0.00254514 0.00239707 0.00253624 0.00305004 0.00277148 0.00243804 0.00261590 0.00254252 0.00256499 0.00291900 0.00267250 0.00259279 0.00300270 0.00317809 0.00316684 0.00275088 0.00254959 0.00273284 0.00292129 0.00228323 0.00151964 0.00197296 0.00289602 0.00281818 0.00261596 0.00227947 0.00169231 0.00185939 0.00220366 0.00224245 0.00207634 0.00226676 0.00245062 0.00310486 0.00306631 0.00181274 0.000719473 0.000412598 -0.0000149118 0.0000847147 0.000424695 0.000420587 -0.000173321 0.000508149 0.000577235 0.000292386 0.00146009 0.00262118 0.000478991 
15 0.00000 0.00000 4.313725 0.237542 0.217612 0.450844 0.00114114 0.00138860 0.00125568 0.000587441 0.000594274 0.000710711 0.000457411 0.000540585 0.000465245 0.000719616 0.000174814 0.000811201 0.000576516 -0.000183848 -0.0000195864 0.000774562 0.00111880 0.00202034 0.00354162 0.00507258 0.00796759 0.0111845 0.0138559 0.0143365 0.0134098 0.0108254 0.00802909 0.00599717 0.00458934 0.00364107 0.00282977 0.00209337 0.00194282 0.00187399 0.00173809 0.00167204 0.00180784 0.00217333 0.00248914 0.00310660 0.00339420 0.00297070 0.00294057 0.00336947 0.00388324 0.00386845 0.00383645 0.00393935 0.00396349 0.00381217 0.00369360 0.00373764 0.00369068 0.00375410 0.00346114 0.00293452 0.00259851 0.00240900 0.00257493 0.00259442 0.00239648 0.00239987 0.00269917 0.00276014 0.00230799 0.00222307 0.00249479 0.00246189 0.00255543 0.00249665 0.00233528 0.00246405 0.00286756 0.00282364 0.00238426 0.00215655 0.00216156 0.00272291 0.00298836 0.00260670 0.00202359 0.00208351 0.00203669 0.00197913 0.00227542 0.00226541 0.00186879 0.00230593 0.00211131 0.00231115 0.00183973 0.000946573 0.00130356 0.00229982 0.00229962 0.00120724 0.000155691 0.000640771 0.000647366 0.000106708 0.000457222 -0.000155594 0.000407630 0.00119944 0.000115841 -0.0000267999 0.00252799 0.00302682 0.00129046 
16 0.00000 0.00000 51.76471 3.961936 1.719929 19.49010 0.00193460 0.00242095 0.00204657 0.00119981 0.00105774 0.00105739 0.000676019 0.000832352 0.00129559 0.00194727 0.00224578 0.00265406 0.00268293 0.00377032 0.00732647 0.0147128 0.0286270 0.0548136 0.102443 0.184355 0.310467 0.470134 0.609253 0.662169 0.616870 0.511447 0.397850 0.303548 0.231820 0.175380 0.131244 0.0996626 0.0790340 0.0660092 0.0582291 0.0545928 0.0538337 0.0561009 0.0592088 0.0619364 0.0637996 0.0627828 0.0593324 0.0554293 0.0503888 0.0437035 0.0376963 0.0325462 0.0284935 0.0254328 0.0225554 0.0198923 0.0176430 0.0156511 0.0130485 0.0104310 0.00860114 0.00735302 0.00644053 0.00553240 0.00456767 0.00437091 0.00442169 0.00418206 0.00389629 0.00396665 0.00443963 0.00410430 0.00391524 0.00401686 0.00335394 0.00315027 0.00355764 0.00368305 0.00388709 0.00397388 0.00408652 0.00476678 0.00457677 0.00400714 0.00432053 0.00490763 0.00497091 0.00531976 0.00629411 0.00646358 0.00656697 0.00728289 0.00745697 0.00735056 0.00706619 0.00715575 0.00669636 0.00619986 0.00521958 0.00495779 0.00493664 0.00428546 0.00317357 0.00282618 0.00356777 0.00286487 0.00191213 0.00222793 0.00115842 0.00140864 0.00302578 0.00271716 0.00237580 
17 0.00000 0.00000 96.07843 17.03709 7.000478 86.38354 0.0144220 0.00663144 0.00350817 0.00147534 0.00211536 0.00321990 0.00312886 0.00330114 0.00443930 0.00403305 0.00474193 0.00643221 0.00911590 0.0156666 0.0303185 0.0625478 0.124834 0.241488 0.451847 0.814044 1.374144 2.085069 2.705072 2.940171 2.737554 2.271046 1.767111 1.347700 1.028324 0.776403 0.580533 0.440929 0.348580 0.289873 0.255436 0.238979 0.236610 0.245150 0.257665 0.269054 0.275517 0.271555 0.258087 0.239586 0.214792 0.185008 0.156839 0.132390 0.114182 0.101002 0.0894499 0.0788541 0.0683481 0.0587089 0.0482795 0.0382347 0.0299591 0.0234252 0.0186682 0.0146112 0.0124066 0.0112857 0.0103579 0.00999567 0.00984870 0.00970084 0.00935751 0.00856582 0.00851756 0.00857018 0.00751594 0.00702516 0.00704023 0.00697161 0.00699139 0.00742547 0.00803407 0.00868997 0.0106341 0.0113398 0.0118183 0.0132260 0.0153293 0.0175418 0.0210367 0.0222890 0.0231171 0.0262397 0.0288204 0.0299084 0.0305268 0.0280165 0.0254365 0.0228591 0.0215730 0.0195172 0.0157514 0.0146430 0.0142677 0.0119953 0.0123281 0.0123968 0.00968392 0.00879242 0.00816130 0.00757568 0.00803443 0.00983306 0.00722990 
