SAMPLE_ID RGB_R RGB_G RGB_B XYZ_X XYZ_Y XYZ_Z SPEC_370 SPEC_373 SPEC_377 SPEC_380 SPEC_383 SPEC_387 SPEC_390 SPEC_393 SPEC_397 SPEC_400 SPEC_403 SPEC_407 SPEC_410 SPEC_413 SPEC_417 SPEC_420 SPEC_423 SPEC_427 SPEC_430 SPEC_433 SPEC_437 SPEC_440 SPEC_443 SPEC_447 SPEC_450 SPEC_453 SPEC_457 SPEC_460 SPEC_463 SPEC_467 SPEC_470 SPEC_473 SPEC_477 SPEC_480 SPEC_483 SPEC_487 SPEC_490 SPEC_493 SPEC_497 SPEC_500 SPEC_503 SPEC_507 SPEC_510 SPEC_513 SPEC_517 SPEC_520 SPEC_523 SPEC_527 SPEC_530 SPEC_533 SPEC_537 SPEC_540 SPEC_543 SPEC_547 SPEC_550 SPEC_553 SPEC_557 SPEC_560 SPEC_563 SPEC_567 SPEC_570 SPEC_573 SPEC_577 SPEC_580 SPEC_583 SPEC_587 SPEC_590 SPEC_593 SPEC_597 SPEC_600 SPEC_603 SPEC_607 SPEC_610 SPEC_613 SPEC_617 SPEC_620 SPEC_623 SPEC_627 SPEC_630 SPEC_633 SPEC_637 SPEC_640 SPEC_643 SPEC_647 SPEC_650 SPEC_653 SPEC_657 SPEC_660 SPEC_663 SPEC_667 SPEC_670 SPEC_673 SPEC_677 SPEC_680 SPEC_683 SPEC_687 SPEC_690 SPEC_693 SPEC_697 SPEC_700 SPEC_703 SPEC_707 SPEC_710 SPEC_713 SPEC_717 SPEC_720 SPEC_723 SPEC_727 SPEC_730 
END_DATA_FORMAT

NUMBER_OF_SETS 787
BEGIN_DATA
7 96.86275 0.00000 0.00000 33.72153 17.25815 1.633507 -0.00448861 0.0000108785 -0.000592253 -0.000695374 0.000500867 0.000178701 0.0000496914 0.000542912 0.000669804 0.000685784 0.000926585 0.000603109 0.000496430 0.00107244 0.00223229 0.00328955 0.00497765 0.00827620 0.0129676 0.0204660 0.0319047 0.0455760 0.0555568 0.0552154 0.0470905 0.0347339 0.0242768 0.0174709 0.0132084 0.0102989 0.00833362 0.00740866 0.00682988 0.00653344 0.00669218 0.00702475 0.00734434 0.00774243 0.00804809 0.00843489 0.00898123 0.00920554 0.00954344 0.00989258 0.0107040 0.0122812 0.0130757 0.0132254 0.0129208 0.0124375 0.0117230 0.0103487 0.00901672 0.00778909 0.00700960 0.00679208 0.00667639 0.00669145 0.00815561 0.0112588 0.0188223 0.0353509 0.0660155 0.118485 0.196813 0.299031 0.416156 0.538460 0.664540 0.786719 0.886178 0.954727 1.005471 1.044822 1.068701 1.076084 1.075655 1.072615 1.063061 1.045580 1.022399 0.988071 0.942124 0.895683 0.853655 0.812318 0.765331 0.714762 0.665844 0.618506 0.570553 0.524357 0.483047 0.444343 0.408228 0.372263 0.335818 0.303027 0.276240 0.253279 0.229848 0.206196 0.183808 0.162890 0.146261 0.130609 0.115850 0.104215 0.0929759 
8 97.25490 0.00000 0.00000 33.75542 17.28026 1.643265 -0.000128628 -0.000169832 -0.000346387 0.0000541571 0.000794111 0.0000765977 -0.000627725 -0.000107388 0.000360293 0.000627691 0.000728952 0.00113079 0.000949239 0.000586988 0.000462586 0.00231871 0.00446356 0.00769030 0.0132015 0.0208934 0.0319667 0.0456054 0.0557809 0.0561084 0.0473641 0.0350785 0.0247232 0.0173727 0.0129315 0.0103365 0.00855433 0.00752274 0.00730039 0.00715832 0.00721310 0.00772491 0.00751267 0.00741275 0.00835319 0.00913746 0.00938131 0.00946879 0.00955571 0.0100254 0.0109084 0.0117996 0.0124245 0.0130376 0.0128992 0.0123428 0.0114019 0.0100612 0.00899097 0.00777712 0.00699976 0.00664380 0.00677292 0.00699439 0.00842628 0.0116059 0.0190097 0.0354967 0.0665272 0.119255 0.198434 0.300630 0.416690 0.539157 0.665767 0.787837 0.886994 0.956246 1.006786 1.045859 1.069720 1.075824 1.075470 1.072557 1.063402 1.046520 1.022518 0.987504 0.942282 0.896217 0.854263 0.811857 0.764234 0.714303 0.665677 0.617481 0.569242 0.524367 0.483255 0.445423 0.409238 0.372370 0.335997 0.303361 0.275928 0.252735 0.230457 0.208168 0.185857 0.164614 0.146087 0.130381 0.116297 0.104765 0.0935184 
9 0.00000 0.00000 0.784314 0.218524 0.197624 0.388809 0.000840400 0.000958888 0.000200451 0.000114712 -0.0000579000 -0.0000169196 0.000440033 -0.0000184647 0.0000675983 0.0000406161 -0.000581462 -0.000386467 -0.000284469 -0.000654907 -0.000332097 0.000679474 0.000891055 0.00156369 0.00274015 0.00420113 0.00693123 0.0101807 0.0128329 0.0130504 0.0117203 0.00950294 0.00716178 0.00526346 0.00390787 0.00275561 0.00176897 0.00132977 0.00122540 0.00117866 0.00119631 0.00151890 0.00147313 0.00158827 0.00178472 0.00195790 0.00265908 0.00318856 0.00320529 0.00325355 0.00302267 0.00330029 0.00363476 0.00365238 0.00360644 0.00369586 0.00373322 0.00348406 0.00327708 0.00306102 0.00298730 0.00272875 0.00257890 0.00227841 0.00230122 0.00204142 0.00208074 0.00194726 0.00141851 0.00151436 0.00238696 0.00260556 0.00250356 0.00254995 0.00265711 0.00241334 0.00265752 0.00239551 0.00272433 0.00286157 0.00285027 0.00297484 0.00245724 0.00241001 0.00286016 0.00255141 0.00232617 0.00187538 0.00170449 0.00199669 0.00205920 0.00205918 0.00235376 0.00189076 0.00129185 0.000822832 0.0000401640 -0.000338810 0.000463589 0.00106103 0.00188885 0.00199647 0.000940903 -0.000306719 -0.000339696 0.000230079 0.000366261 -0.000199479 0.000406288 0.000726484 0.000367683 -0.000507696 -0.00200550 -0.00159070 -0.000790236 
10 0.00000 18.03922 0.00000 0.848220 1.398427 0.495065 0.000961415 0.000927117 0.000907928 0.00109289 0.000500827 0.000198258 -0.000424670 -0.000839671 -0.000394814 -0.000261622 -0.000177751 0.000257744 0.000210209 -0.000517115 -0.000495088 0.000581169 0.00115130 0.00165791 0.00265875 0.00418099 0.00661125 0.00997791 0.0128612 0.0133119 0.0120884 0.00973145 0.00739625 0.00561270 0.00436912 0.00328905 0.00252416 0.00247636 0.00280141 0.00331117 0.00421388 0.00543365 0.00647649 0.00811479 0.0101986 0.0124351 0.0153147 0.0183213 0.0206430 0.0226889 0.0246003 0.0263789 0.0280403 0.0295398 0.0305174 0.0311221 0.0315223 0.0316245 0.0314593 0.0307135 0.0292448 0.0278440 0.0265632 0.0253384 0.0240812 0.0222330 0.0210419 0.0198922 0.0182400 0.0173391 0.0165854 0.0151508 0.0137152 0.0126214 0.0114627 0.0100354 0.00872613 0.00691761 0.00577025 0.00455094 0.00412907 0.00403924 0.00341687 0.00247408 0.00215593 0.00203173 0.00232290 0.00227023 0.00185572 0.00209339 0.00179342 0.00189038 0.00189805 0.00171837 0.00131940 0.000904716 0.000615877 0.000483582 0.00137880 0.00215504 0.00281501 0.00245934 0.00157561 -0.0000482410 -0.000237540 0.000152849 -0.000491479 0.000367899 0.000454629 -0.0000740254 0.000233846 -0.000288211 -0.00197885 -0.00154024 -0.000591551 
11 0.00000 96.86275 0.00000 35.81610 67.37795 6.151370 -0.00442746 0.000240429 0.000189809 -0.000303784 -0.000409525 -0.000628034 0.000629195 0.000653721 0.000197440 0.000478285 0.00134074 0.00137128 0.00192544 0.00154390 0.00107549 0.00208744 0.00154945 0.00204809 0.00346345 0.00515531 0.00897923 0.0142023 0.0181745 0.0187362 0.0172166 0.0138720 0.0114162 0.0105275 0.0124778 0.0185892 0.0321231 0.0551033 0.0878466 0.128970 0.177189 0.232300 0.297497 0.379846 0.478987 0.591798 0.717382 0.845197 0.968062 1.089682 1.204184 1.303906 1.388013 1.453865 1.502697 1.544335 1.571648 1.574675 1.558824 1.527543 1.477132 1.415391 1.353984 1.285920 1.204564 1.121373 1.046849 0.976271 0.904378 0.836601 0.775769 0.714154 0.646256 0.573301 0.497990 0.423184 0.348340 0.275334 0.210414 0.155950 0.113269 0.0820580 0.0594906 0.0447702 0.0345515 0.0273653 0.0224006 0.0190783 0.0155679 0.0132979 0.0106910 0.00973152 0.0109996 0.00879719 0.00836207 0.00802160 0.00785894 0.00871175 0.0104520 0.0118448 0.0131699 0.0153915 0.0164125 0.0173330 0.0199639 0.0231213 0.0239919 0.0261758 0.0270380 0.0260117 0.0240852 0.0221063 0.0205480 0.0204017 0.0199161 
12 0.00000 98.82353 0.00000 38.07228 71.59072 6.565862 0.00516792 0.00328834 0.00208918 0.00139680 0.00125668 0.00134014 0.00179532 0.00134309 0.00117707 0.00144277 0.000566815 0.000589012 0.00101205 0.000799795 0.00241801 0.00195791 0.00186129 0.00299516 0.00404963 0.00598043 0.0101359 0.0148485 0.0187817 0.0204292 0.0186272 0.0155036 0.0122532 0.0113970 0.0142841 0.0205814 0.0345024 0.0590363 0.0948120 0.138548 0.189089 0.247432 0.316994 0.404099 0.508615 0.628577 0.762150 0.898079 1.028679 1.157752 1.278812 1.384722 1.474270 1.544285 1.597114 1.641135 1.670310 1.673256 1.655555 1.622969 1.569831 1.503182 1.436977 1.364714 1.278865 1.191667 1.113399 1.037725 0.961624 0.889102 0.824023 0.758529 0.686643 0.609433 0.529654 0.449654 0.370108 0.293286 0.224760 0.165587 0.119660 0.0869725 0.0643317 0.0475476 0.0369234 0.0298128 0.0238952 0.0206147 0.0173566 0.0148533 0.0132768 0.0130560 0.0127694 0.0108114 0.00980821 0.00980045 0.00860382 0.0103836 0.0122250 0.0146004 0.0173601 0.0179313 0.0185672 0.0206804 0.0228862 0.0249962 0.0264538 0.0287158 0.0285667 0.0267825 0.0272338 0.0266269 0.0233371 0.0254984 0.0261320 
13 0.00000 97.64706 0.00000 37.12820 69.81749 6.409308 0.00192125 0.00281501 0.00245504 0.000728300 -0.000107234 0.000750342 0.00100106 -0.0000143907 0.0000974260 -0.000200184 0.000107377 0.000983701 0.000704230 0.000922548 0.00150539 0.00172127 0.00187237 0.00298570 0.00447476 0.00613275 0.00976775 0.0144387 0.0180947 0.0195896 0.0186632 0.0154653 0.0122910 0.0115956 0.0140232 0.0201212 0.0338730 0.0577647 0.0919818 0.134467 0.184337 0.241524 0.309385 0.394239 0.496396 0.613808 0.743760 0.875532 1.002982 1.129066 1.247616 1.350913 1.438179 1.506435 1.557182 1.600558 1.629045 1.631988 1.614481 1.582124 1.529948 1.465550 1.401602 1.331856 1.247570 1.161226 1.085044 1.011922 0.936808 0.866225 0.803302 0.741503 0.671183 0.594680 0.516774 0.439174 0.361604 0.285958 0.218816 0.162269 0.117278 0.0844204 0.0611791 0.0449474 0.0340613 0.0283306 0.0240974 0.0210733 0.0177305 0.0148145 0.0131121 0.0124595 0.0109085 0.00993101 0.00926781 0.00894529 0.00856843 0.00901772 0.00984968 0.0116977 0.0151621 0.0161934 0.0173799 0.0188763 0.0225586 0.0262067 0.0271255 0.0286411 0.0276988 0.0255862 0.0245274 0.0228461 0.0223599 0.0249569 0.0221693 
14 0.00000 0.00000 5.098039 0.208553 0.191470 0.438963 0.000195780 0.000414768 -0.000243011 -0.000328266 -0.0000669228 -0.000620917 -0.000525243 -0.000374849 -0.000174876 0.000303436 0.000347200 0.000377879 0.000325506 -0.000166435 -0.000382079 0.000293418 0.000627979 0.00123959 0.00273691 0.00499562 0.00766145 0.0112996 0.0142871 0.0148650 0.0133646 0.0109353 0.00820730 0.00613967 0.00464869 0.00327895 0.00234692 0.00184732 0.00140978 0.00112103 0.00117078 0.00151585 0.00151909 0.00163621 0.00197628 0.00215908 0.00264735 0.00310141 0.00334177 0.00331170 0.00321727 0.00356333 0.00382690 0.00378404 0.00369083 0.00363059 0.00371956 0.00350507 0.00316119 0.00305566 0.00277032 0.00248401 0.00271045 0.00270939 0.00258875 0.00215624 0.00189786 0.00191612 0.00147494 0.00149281 0.00232792 0.00256784 0.00216459 0.00213188 0.00224746 0.00213763 0.00235109 0.00189557 0.00211462 0.00191347 0.00156348 0.00207248 0.00203480 0.00203610 0.00208082 0.00176532 0.00182357 0.00172663 0.00116163 0.00136387 0.00144054 0.00168073 0.00189248 0.00158066 0.00132956 0.000839385 0.000191615 0.0000602649 0.000364447 0.00111339 0.00125375 0.000904520 -0.0000990635 -0.00110604 -0.00103565 -0.000524081 -0.000648478 -0.000155755 -0.000257040 -0.000357432 -0.000183593 -0.000928339 -0.00181488 -0.000170464 -0.000779816 
15 0.00000 0.00000 4.313725 0.206340 0.191130 0.421504 -0.00158447 -0.000566649 -0.000613908 -0.000438250 -0.000283331 -0.000475987 -0.000853211 -0.000801437 -0.000933345 -0.000368277 -0.000104511 0.0000410119 -0.000301107 -0.0000612679 0.0000997004 0.000433042 0.000825162 0.00139779 0.00257570 0.00441826 0.00708736 0.0107608 0.0138000 0.0146312 0.0132302 0.0103537 0.00759090 0.00561644 0.00430808 0.00311837 0.00206237 0.00168902 0.00156717 0.00136733 0.00138348 0.00162822 0.00163973 0.00170700 0.00212152 0.00257195 0.00292235 0.00304744 0.00317149 0.00310812 0.00304128 0.00327354 0.00365869 0.00392636 0.00389242 0.00375792 0.00339969 0.00330322 0.00338790 0.00350660 0.00287534 0.00237708 0.00256275 0.00232668 0.00231513 0.00192763 0.00209614 0.00223920 0.00180840 0.00184965 0.00220449 0.00227089 0.00191266 0.00195140 0.00193695 0.00184672 0.00237735 0.00205502 0.00186467 0.00225273 0.00279786 0.00261958 0.00194630 0.00175103 0.00199529 0.00205551 0.00194050 0.00190718 0.00134807 0.00118163 0.00125160 0.00133617 0.00103815 0.00125621 0.00152361 0.00131783 0.000291116 -0.000228210 0.0000244316 0.000523383 0.00123640 0.000315093 -0.0000245341 -0.000380566 -0.000205854 -0.000722741 -0.000608277 0.000133254 0.000247682 -0.000147858 -0.000281282 -0.00113075 -0.00246967 -0.00127426 -0.00141778 
16 0.00000 0.00000 51.76471 4.080996 1.753680 20.30484 0.00406678 0.00190509 0.000530936 0.000991896 0.000343432 -0.000435155 0.000335868 0.000666302 0.000575782 0.00156511 0.00161217 0.00106826 0.00185239 0.00320422 0.00688609 0.0147671 0.0292864 0.0556340 0.103917 0.186240 0.313983 0.478086 0.624967 0.685917 0.645875 0.541225 0.423513 0.323730 0.247580 0.187435 0.140364 0.107047 0.0847801 0.0703549 0.0616983 0.0576843 0.0568741 0.0584547 0.0612628 0.0638808 0.0654510 0.0647098 0.0617058 0.0571491 0.0511714 0.0445795 0.0382250 0.0329067 0.0287583 0.0256412 0.0231608 0.0206576 0.0180639 0.0153684 0.0128813 0.0109666 0.00918014 0.00701112 0.00576123 0.00495380 0.00438434 0.00400868 0.00338979 0.00342776 0.00408085 0.00388562 0.00352205 0.00325578 0.00308875 0.00324834 0.00396428 0.00359330 0.00348877 0.00302396 0.00257108 0.00331730 0.00351026 0.00312289 0.00343279 0.00388830 0.00396937 0.00413043 0.00401701 0.00418708 0.00492805 0.00583024 0.00653671 0.00684424 0.00732118 0.00747232 0.00616751 0.00516127 0.00558699 0.00518269 0.00565723 0.00559283 0.00437194 0.00236850 0.00194584 0.00237691 0.00217105 0.00233035 0.00190495 0.00218790 0.00183430 0.000515844 -0.000260788 0.00132602 0.00138640 
