SAMPLE_ID RGB_R RGB_G RGB_B XYZ_X XYZ_Y XYZ_Z SPEC_370 SPEC_373 SPEC_377 SPEC_380 SPEC_383 SPEC_387 SPEC_390 SPEC_393 SPEC_397 SPEC_400 SPEC_403 SPEC_407 SPEC_410 SPEC_413 SPEC_417 SPEC_420 SPEC_423 SPEC_427 SPEC_430 SPEC_433 SPEC_437 SPEC_440 SPEC_443 SPEC_447 SPEC_450 SPEC_453 SPEC_457 SPEC_460 SPEC_463 SPEC_467 SPEC_470 SPEC_473 SPEC_477 SPEC_480 SPEC_483 SPEC_487 SPEC_490 SPEC_493 SPEC_497 SPEC_500 SPEC_503 SPEC_507 SPEC_510 SPEC_513 SPEC_517 SPEC_520 SPEC_523 SPEC_527 SPEC_530 SPEC_533 SPEC_537 SPEC_540 SPEC_543 SPEC_547 SPEC_550 SPEC_553 SPEC_557 SPEC_560 SPEC_563 SPEC_567 SPEC_570 SPEC_573 SPEC_577 SPEC_580 SPEC_583 SPEC_587 SPEC_590 SPEC_593 SPEC_597 SPEC_600 SPEC_603 SPEC_607 SPEC_610 SPEC_613 SPEC_617 SPEC_620 SPEC_623 SPEC_627 SPEC_630 SPEC_633 SPEC_637 SPEC_640 SPEC_643 SPEC_647 SPEC_650 SPEC_653 SPEC_657 SPEC_660 SPEC_663 SPEC_667 SPEC_670 SPEC_673 SPEC_677 SPEC_680 SPEC_683 SPEC_687 SPEC_690 SPEC_693 SPEC_697 SPEC_700 SPEC_703 SPEC_707 SPEC_710 SPEC_713 SPEC_717 SPEC_720 SPEC_723 SPEC_727 SPEC_730 
END_DATA_FORMAT

NUMBER_OF_SETS 787
BEGIN_DATA
7 96.86275 0.00000 0.00000 45.49134 23.31331 2.130563 0.000831198 0.00102144 0.000936080 0.000692212 0.000823788 0.000968315 0.000718618 0.000523942 0.000678261 0.000813695 0.000743704 0.000905069 0.00106831 0.00195924 0.00325171 0.00464058 0.00706536 0.0108343 0.0169164 0.0264786 0.0406692 0.0573221 0.0697422 0.0706522 0.0604068 0.0454228 0.0321805 0.0233002 0.0180452 0.0147716 0.0125047 0.0110942 0.0105541 0.0102914 0.0100384 0.00992497 0.0102042 0.0105842 0.0108392 0.0111107 0.0115761 0.0117553 0.0119767 0.0126843 0.0134364 0.0142545 0.0152230 0.0157475 0.0155447 0.0147978 0.0136598 0.0121101 0.0104327 0.00920518 0.00821581 0.00778794 0.00774467 0.00839822 0.0104277 0.0152754 0.0261103 0.0496349 0.0938130 0.166560 0.274303 0.414786 0.574443 0.741103 0.909716 1.069207 1.198959 1.290369 1.357023 1.407441 1.436737 1.447533 1.447979 1.440359 1.425294 1.400762 1.360670 1.307627 1.251158 1.195458 1.139883 1.082098 1.019282 0.953068 0.886855 0.822107 0.760575 0.701533 0.645745 0.593997 0.544350 0.496962 0.452665 0.411636 0.374155 0.340311 0.308352 0.276615 0.246926 0.220263 0.197559 0.177426 0.158699 0.140948 0.125175 
8 97.25490 0.00000 0.00000 45.48863 23.31240 2.125600 0.00284974 0.00193612 0.00101334 0.000580519 0.000695513 0.000765669 0.000681565 0.000611616 0.000577725 0.000550802 0.000497371 0.000820028 0.000977831 0.00158975 0.00306924 0.00468581 0.00720523 0.0108498 0.0168880 0.0265043 0.0406221 0.0573132 0.0696418 0.0705213 0.0603600 0.0453625 0.0319546 0.0229581 0.0178034 0.0146217 0.0125241 0.0114160 0.0106981 0.0101166 0.00979833 0.00983742 0.0101665 0.0105549 0.0108361 0.0111460 0.0116649 0.0119616 0.0120244 0.0125217 0.0133155 0.0141163 0.0149986 0.0155975 0.0155837 0.0149459 0.0138528 0.0122399 0.0104184 0.00907386 0.00815473 0.00788786 0.00803642 0.00865973 0.0103588 0.0149738 0.0260106 0.0495295 0.0937856 0.166506 0.274132 0.414868 0.574432 0.741080 0.910031 1.069367 1.199029 1.290393 1.356895 1.407416 1.437048 1.447515 1.448305 1.440262 1.424646 1.400054 1.360695 1.307679 1.250620 1.194807 1.139700 1.081824 1.019058 0.952912 0.886468 0.822313 0.760449 0.701225 0.646176 0.594622 0.544894 0.496870 0.452152 0.411290 0.373781 0.339677 0.307730 0.276232 0.246792 0.220444 0.197641 0.177221 0.157737 0.140175 0.124482 
9 0.00000 0.00000 0.784314 0.189245 0.176645 0.293278 0.000815335 0.000518827 0.000294733 -0.0000401465 0.0000123195 0.000172469 0.0000513396 0.0000481274 0.000144288 0.0000418339 0.000120015 0.000161590 0.0000785223 0.000206883 0.000419431 0.000442500 0.000552947 0.000900165 0.00153660 0.00260207 0.00431338 0.00646067 0.00844410 0.00938886 0.00892675 0.00755926 0.00592389 0.00451015 0.00343812 0.00259617 0.00199788 0.00166571 0.00149829 0.00134450 0.00130645 0.00138663 0.00150486 0.00163585 0.00175319 0.00200973 0.00232964 0.00247051 0.00255165 0.00272793 0.00285227 0.00289525 0.00297256 0.00296620 0.00296030 0.00300071 0.00309851 0.00306630 0.00298148 0.00283423 0.00263364 0.00255446 0.00239345 0.00216290 0.00192389 0.00191455 0.00181775 0.00168405 0.00174791 0.00186908 0.00191477 0.00192214 0.00203549 0.00233349 0.00242124 0.00244574 0.00253169 0.00253960 0.00264172 0.00267700 0.00258106 0.00251001 0.00243273 0.00229329 0.00229826 0.00226630 0.00206439 0.00202250 0.00217434 0.00195136 0.00191834 0.00189891 0.00180553 0.00173571 0.00156483 0.00141188 0.00137881 0.00133824 0.00110408 0.00113503 0.000936272 0.000701489 0.000787356 0.000607744 0.000584874 0.000668191 0.000732282 0.000682302 0.000618268 0.000613911 0.000618605 0.000573500 0.000410416 0.000339095 0.000423162 
10 0.00000 18.03922 0.00000 0.785687 1.305655 0.379403 0.000882934 0.000847030 0.000726451 0.000462575 0.000303910 0.000246606 0.000179309 0.000259203 0.000327180 0.000281601 0.000266780 0.000338982 0.000320712 0.000351951 0.000655995 0.000696477 0.000808536 0.00100024 0.00150788 0.00248881 0.00411549 0.00612530 0.00795902 0.00881388 0.00831869 0.00711538 0.00567817 0.00430134 0.00331249 0.00275668 0.00254532 0.00267156 0.00312884 0.00376975 0.00460186 0.00562314 0.00692814 0.00844484 0.0102252 0.0123645 0.0147620 0.0170462 0.0191636 0.0212387 0.0231307 0.0247814 0.0262498 0.0274315 0.0282804 0.0288118 0.0291686 0.0290979 0.0286815 0.0280023 0.0270671 0.0260580 0.0249215 0.0236285 0.0220672 0.0207267 0.0194312 0.0181625 0.0170621 0.0159495 0.0151328 0.0142096 0.0130758 0.0120191 0.0108001 0.00949821 0.00833316 0.00712359 0.00607448 0.00515432 0.00436621 0.00378487 0.00342631 0.00314367 0.00293711 0.00271895 0.00252860 0.00240065 0.00226155 0.00203595 0.00215106 0.00205874 0.00184652 0.00194482 0.00170350 0.00159846 0.00164425 0.00159952 0.00136272 0.00143090 0.00125772 0.000933653 0.00111760 0.000908689 0.00107151 0.00120170 0.00124747 0.00108933 0.00105591 0.00119420 0.00113695 0.00116097 0.00103101 0.00104432 0.000947747 
11 0.00000 96.86275 0.00000 35.80171 67.53925 6.491843 0.00564050 0.00309003 0.00196859 0.00166116 0.00177186 0.00179944 0.00136673 0.00121912 0.00148499 0.00135341 0.00118824 0.00131269 0.00134565 0.00142553 0.00175552 0.00172339 0.00170124 0.00210531 0.00301592 0.00440699 0.00698397 0.0105295 0.0137671 0.0151016 0.0143142 0.0124681 0.0108643 0.0108419 0.0141194 0.0222371 0.0379755 0.0649961 0.103456 0.150320 0.204535 0.265064 0.334875 0.419975 0.520119 0.633527 0.757625 0.882638 1.002234 1.117780 1.224719 1.319394 1.400066 1.464047 1.513300 1.549873 1.567989 1.562248 1.540409 1.506521 1.455565 1.395257 1.336342 1.271055 1.193743 1.116428 1.046093 0.977842 0.908325 0.842537 0.782101 0.720963 0.652126 0.577833 0.502588 0.426781 0.350014 0.275926 0.209931 0.155154 0.112629 0.0811254 0.0592166 0.0441807 0.0340636 0.0273448 0.0228869 0.0195629 0.0170510 0.0149403 0.0134001 0.0119007 0.0107102 0.0100246 0.00951062 0.00943218 0.00967230 0.0102600 0.0109741 0.0124074 0.0139607 0.0156976 0.0181940 0.0201828 0.0220345 0.0239040 0.0250333 0.0255215 0.0260065 0.0256333 0.0247395 0.0235228 0.0221923 0.0213287 0.0208323 
12 0.00000 98.82353 0.00000 35.80461 67.53776 6.490724 0.00502761 0.00342299 0.00195452 0.00136880 0.00146078 0.00127393 0.00114334 0.00135928 0.00146029 0.00119076 0.00119482 0.00112306 0.00127036 0.00161002 0.00183499 0.00184779 0.00182274 0.00218526 0.00303393 0.00449038 0.00696787 0.0104547 0.0137434 0.0151597 0.0142933 0.0124494 0.0109020 0.0108716 0.0139341 0.0219585 0.0379328 0.0650161 0.103338 0.150318 0.204522 0.265059 0.334884 0.419936 0.520052 0.633432 0.757808 0.882909 1.002346 1.117618 1.224742 1.319113 1.399721 1.463769 1.513243 1.550002 1.567666 1.561790 1.540023 1.506287 1.455284 1.395163 1.336663 1.271401 1.193749 1.116490 1.046292 0.977900 0.908202 0.842136 0.782044 0.721138 0.652418 0.578242 0.502971 0.426906 0.349977 0.275953 0.209850 0.155265 0.112661 0.0810151 0.0590245 0.0442182 0.0343401 0.0275891 0.0229678 0.0197384 0.0173401 0.0151316 0.0132325 0.0116366 0.0107024 0.0100659 0.00948934 0.00945702 0.00967493 0.0105470 0.0116025 0.0131149 0.0146023 0.0159649 0.0179977 0.0202618 0.0223020 0.0239992 0.0250773 0.0258970 0.0265468 0.0260902 0.0247667 0.0234757 0.0225461 0.0215116 0.0204764 
13 0.00000 97.64706 0.00000 35.79191 67.52812 6.481513 0.00348958 0.00199377 0.00178029 0.00181604 0.00182920 0.00148385 0.00118096 0.00117052 0.00109333 0.00100998 0.00119441 0.00112482 0.00127932 0.00139672 0.00161923 0.00156740 0.00184576 0.00217239 0.00286702 0.00430003 0.00654763 0.0100182 0.0136555 0.0151453 0.0140437 0.0120714 0.0107861 0.0110072 0.0140346 0.0220097 0.0379064 0.0649559 0.103313 0.150196 0.204316 0.264923 0.334869 0.419952 0.520017 0.633290 0.757638 0.882797 1.002316 1.117550 1.224360 1.318887 1.399545 1.463767 1.513256 1.550024 1.567535 1.561499 1.539727 1.506436 1.455619 1.395261 1.336517 1.271364 1.194036 1.116415 1.045751 0.977411 0.908164 0.842361 0.781774 0.720608 0.651914 0.577885 0.502641 0.426559 0.349853 0.275969 0.209928 0.155212 0.112200 0.0807923 0.0591467 0.0440415 0.0342269 0.0276768 0.0229407 0.0194375 0.0168205 0.0146461 0.0129731 0.0114791 0.0104449 0.00983497 0.00905079 0.00881146 0.00915395 0.00984653 0.0110091 0.0122482 0.0136952 0.0156921 0.0180019 0.0197261 0.0216256 0.0237231 0.0250224 0.0256963 0.0260331 0.0259289 0.0246770 0.0236504 0.0227116 0.0213523 0.0201278 
14 0.00000 0.00000 5.098039 0.223131 0.193052 0.464149 0.00125108 0.000810675 0.000516403 0.000262265 0.000354046 0.000541484 0.000444085 0.000240021 0.000298253 0.000302314 0.000327229 0.000310607 0.000189668 0.000317391 0.000692161 0.000639015 0.000892463 0.00136351 0.00233851 0.00403081 0.00681904 0.0103625 0.0134397 0.0148783 0.0142948 0.0121539 0.00959095 0.00735447 0.00561341 0.00428772 0.00334564 0.00270696 0.00229059 0.00203372 0.00190767 0.00185890 0.00202373 0.00219636 0.00234275 0.00260567 0.00289175 0.00308550 0.00320092 0.00326178 0.00329911 0.00335231 0.00338168 0.00333317 0.00330977 0.00320583 0.00320535 0.00316475 0.00302993 0.00287093 0.00274554 0.00274409 0.00262245 0.00234033 0.00205806 0.00199452 0.00189723 0.00174985 0.00180943 0.00194230 0.00198959 0.00195929 0.00211241 0.00239444 0.00251798 0.00251464 0.00258947 0.00257807 0.00262227 0.00262599 0.00255944 0.00245816 0.00238535 0.00231564 0.00231713 0.00217396 0.00203778 0.00205304 0.00210991 0.00188721 0.00186351 0.00175898 0.00152461 0.00143697 0.00143896 0.00131637 0.00136428 0.00133521 0.00118537 0.00102005 0.000867338 0.000613799 0.000526388 0.000597641 0.000572874 0.000750789 0.000716470 0.000355415 0.000396232 0.000670565 0.000733308 0.000543316 0.000367013 0.000319650 0.000638819 
15 0.00000 0.00000 4.313725 0.215086 0.189361 0.426535 0.00138780 0.000964756 0.000523698 0.000245496 0.000298573 0.000383789 0.000197643 0.000143679 0.000249652 0.000250080 0.000192355 0.000220938 0.000233776 0.000338151 0.000663162 0.000653199 0.000804537 0.00132648 0.00219568 0.00376601 0.00623160 0.00949486 0.0123557 0.0136544 0.0130452 0.0111262 0.00884213 0.00671927 0.00510957 0.00391286 0.00298905 0.00244618 0.00212497 0.00191735 0.00179632 0.00176907 0.00192273 0.00208971 0.00220109 0.00244513 0.00272929 0.00287603 0.00298607 0.00318857 0.00324289 0.00326119 0.00334620 0.00335613 0.00324834 0.00320795 0.00330127 0.00320603 0.00303692 0.00289134 0.00273316 0.00264455 0.00249993 0.00223631 0.00197733 0.00193831 0.00192374 0.00181805 0.00182420 0.00177702 0.00188843 0.00199946 0.00216901 0.00240417 0.00236932 0.00237156 0.00249034 0.00252311 0.00268579 0.00269288 0.00252673 0.00234322 0.00226193 0.00223490 0.00236132 0.00226767 0.00212416 0.00211856 0.00216113 0.00205192 0.00207787 0.00193684 0.00169222 0.00151966 0.00126673 0.00128798 0.00131953 0.00134217 0.00126428 0.00140366 0.00106705 0.000723841 0.000746641 0.000888738 0.000802934 0.000904406 0.00106071 0.000798524 0.000627151 0.000670086 0.000751220 0.000562297 0.000173961 0.000249433 0.000439922 
16 0.00000 0.00000 51.76471 5.010593 2.111932 25.13005 0.00345380 0.00257654 0.00153213 0.00114863 0.00113350 0.00120204 0.000917718 0.000868201 0.00113401 0.00107445 0.00119762 0.00198508 0.00296049 0.00521869 0.0101389 0.0194452 0.0374393 0.0698206 0.126765 0.222657 0.370281 0.562293 0.741079 0.828667 0.799042 0.684267 0.543544 0.419651 0.323346 0.247081 0.186699 0.142449 0.112553 0.0937286 0.0821758 0.0756945 0.0737811 0.0750491 0.0773294 0.0792647 0.0799549 0.0779584 0.0735183 0.0675802 0.0601106 0.0519650 0.0444691 0.0380052 0.0329910 0.0290889 0.0260636 0.0232375 0.0204096 0.0174937 0.0145653 0.0120675 0.00984904 0.00796729 0.00639931 0.00548579 0.00486290 0.00444188 0.00419463 0.00408956 0.00403568 0.00392985 0.00385677 0.00397098 0.00404876 0.00393347 0.00397071 0.00391681 0.00387874 0.00380878 0.00372532 0.00367431 0.00372924 0.00413747 0.00458212 0.00479239 0.00484820 0.00545576 0.00598404 0.00643823 0.00722421 0.00781989 0.00809598 0.00866492 0.00885492 0.00881601 0.00859010 0.00829743 0.00761963 0.00694051 0.00640216 0.00582066 0.00506985 0.00438019 0.00461964 0.00449154 0.00378179 0.00337294 0.00318851 0.00302578 0.00307905 0.00269600 0.00198112 0.00210318 0.00313676 
17 0.00000 0.00000 96.07843 23.18081 9.081159 119.0488 0.00857711 0.00536638 0.00437473 0.00440247 0.00449143 0.00387427 0.00365035 0.00356135 0.00404719 0.00486205 0.00609797 0.00816810 0.0135691 0.0246278 0.0473676 0.0936804 0.182529 0.341911 0.617350 1.077667 1.783447 2.698668 3.543284 3.943618 3.783681 3.228208 2.557450 1.968527 1.512351 1.152337 0.867708 0.659443 0.518758 0.429466 0.375441 0.345680 0.335678 0.339459 0.348107 0.355614 0.357217 0.347126 0.326001 0.297536 0.262740 0.224944 0.189600 0.160413 0.138315 0.121386 0.107172 0.0942298 0.0814398 0.0687108 0.0562070 0.0448469 0.0350880 0.0274654 0.0215135 0.0174031 0.0152612 0.0137806 0.0125031 0.0116014 0.0111484 0.0107155 0.00998916 0.00934758 0.00883527 0.00872170 0.00862762 0.00828810 0.00855494 0.00871191 0.00867724 0.00905625 0.00934897 0.00965479 0.0105921 0.0120312 0.0135895 0.0158223 0.0182306 0.0204934 0.0232879 0.0260691 0.0288611 0.0312769 0.0328972 0.0330281 0.0329504 0.0318108 0.0298281 0.0277693 0.0250151 0.0227479 0.0215555 0.0193865 0.0177929 0.0166328 0.0148314 0.0128264 0.0112429 0.00993438 0.00916928 0.00814837 0.00651788 0.00678275 0.00641517 
18 0.00000 0.00000 16.47059 0.479962 0.295426 1.783992 0.000952419 0.000867982 0.000598029 0.000212663 0.000294857 0.000499375 0.000370619 0.000305067 0.000452729 0.000345092 0.000334213 0.000319748 0.000332963 0.000525086 0.00118895 0.00171776 0.00286434 0.00506937 0.00899560 0.0157706 0.0262549 0.0397730 0.0522842 0.0582901 0.0562059 0.0481846 0.0382496 0.0294214 0.0226948 0.0174115 0.0132104 0.0102050 0.00814598 0.00691787 0.00621755 0.00586057 0.00589708 0.00609137 0.00633488 0.00669118 0.00701536 0.00703977 0.00691890 0.00668174 0.00631572 0.00591974 0.00551279 0.00515738 0.00493326 0.00470893 0.00454174 0.00426819 0.00393866 0.00365151 0.00332700 0.00316588 0.00294001 0.00261657 0.00226629 0.00210059 0.00203951 0.00190670 0.00197208 0.00193488 0.00208083 0.00217470 0.00219560 0.00238788 0.00248978 0.00254584 0.00260648 0.00267587 0.00275152 0.00264290 0.00262804 0.00259315 0.00254025 0.00252674 0.00262929 0.00251489 0.00236911 0.00226291 0.00228045 0.00218430 0.00222708 0.00216938 0.00205438 0.00202306 0.00179608 0.00174372 0.00190325 0.00177343 0.00161514 0.00157955 0.00117478 0.000934384 0.000954577 0.000938832 0.000944522 0.00107370 0.00101941 0.000695682 0.000623065 0.000822317 0.000841497 0.000652365 0.000710528 0.000798985 0.000732946 
